"","exper_init_var","exper_ssid_var","demand","feedb_awar_var","feedb_blef_var","video_awar_var","heard_awar_var","block.num","trial","anger","happy","hap","sat","enj","agg","irr","ann","dif"
"1421","TSS",340,"pos",4,4,0,0,1,"neut",0,0,0,0,0,0,0,0,3
"1422","TSS",340,"pos",4,4,0,0,2,"neut",0.333333333333333,0,0,0,0,0,1,0,3
"1423","TSS",341,"pos",1,4,3,0,1,"angr",1.66666666666667,0.333333333333333,0,1,0,1,2,2,2
"1424","TSS",341,"pos",1,4,3,0,2,"angr",1.66666666666667,0,0,0,0,2,2,1,1
"1425","TSS",341,"pos",1,4,3,0,1,"happ",2,0.333333333333333,0,1,0,2,2,2,4
"1426","TSS",341,"pos",1,4,3,0,2,"happ",2,0,0,0,0,2,2,2,3
"1427","TSS",341,"pos",1,4,3,0,1,"neut",0,2.33333333333333,1,3,3,0,0,0,1
"1428","TSS",341,"pos",1,4,3,0,2,"neut",0,2,2,2,2,0,0,0,1
"1429","JOB",342,"neu",2,4,1,0,1,"angr",1.66666666666667,0,0,0,0,2,2,1,1
"1430","JOB",342,"neu",2,4,1,0,2,"angr",1.33333333333333,0,0,0,0,2,1,1,1
"1431","JOB",342,"neu",2,4,1,0,1,"happ",1.33333333333333,0.666666666666667,0,0,2,0,3,1,1
"1432","JOB",342,"neu",2,4,1,0,2,"happ",2,0,0,0,0,2,1,3,1
"1433","JOB",342,"neu",2,4,1,0,1,"neut",0,1,0,2,1,0,0,0,1
"1434","JOB",342,"neu",2,4,1,0,2,"neut",0,0.666666666666667,0,2,0,0,0,0,1
"1435","JOB",343,"neg",1,2,1,0,1,"angr",0.666666666666667,0,0,0,0,1,1,0,2
"1436","JOB",343,"neg",1,2,1,0,2,"angr",0.666666666666667,0,0,0,0,1,0,1,2
"1437","JOB",343,"neg",1,2,1,0,1,"happ",0,1.33333333333333,2,1,1,0,0,0,1
"1438","JOB",343,"neg",1,2,1,0,2,"happ",0,0.666666666666667,1,1,0,0,0,0,1
"1439","JOB",343,"neg",1,2,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"1440","JOB",343,"neg",1,2,1,0,2,"neut",0.333333333333333,0,0,0,0,0,0,1,1
"1441","KLP",344,"neg",4,2,0,0,1,"angr",0,0,0,0,0,0,0,0,2
"1442","KLP",344,"neg",4,2,0,0,2,"angr",0,0,0,0,0,0,0,0,1
"1443","KLP",344,"neg",4,2,0,0,1,"happ",0,0.666666666666667,1,0,1,0,0,0,2
"1444","KLP",344,"neg",4,2,0,0,2,"happ",0,0,0,0,0,0,0,0,2
"1445","KLP",344,"neg",4,2,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1446","KLP",344,"neg",4,2,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1447","KLP",345,"neg",4,1,0,0,1,"angr",0.666666666666667,0.666666666666667,1,0,1,0,1,1,4
"1448","KLP",345,"neg",4,1,0,0,2,"angr",0.333333333333333,0.333333333333333,1,0,0,1,0,0,4
"1449","KLP",345,"neg",4,1,0,0,1,"happ",0,1.33333333333333,1,0,3,0,0,0,1
"1450","KLP",345,"neg",4,1,0,0,2,"happ",0.666666666666667,0,0,0,0,0,1,1,1
"1451","KLP",345,"neg",4,1,0,0,1,"neut",0,0.666666666666667,1,1,0,0,0,0,1
"1452","KLP",345,"neg",4,1,0,0,2,"neut",0,0,0,0,0,0,0,0,1
"1453","TSS",346,"pos",4,3,1,0,1,"angr",0,0,0,0,0,0,0,0,1
"1454","TSS",346,"pos",4,3,1,0,2,"angr",0,0,0,0,0,0,0,0,1
"1455","TSS",346,"pos",4,3,1,0,1,"happ",0,0.666666666666667,1,0,1,0,0,0,1
"1456","TSS",346,"pos",4,3,1,0,2,"happ",0,0.666666666666667,0,1,1,0,0,0,1
"1457","TSS",346,"pos",4,3,1,0,1,"neut",0,0,0,0,0,0,0,0,1
"1458","TSS",346,"pos",4,3,1,0,2,"neut",0,0,0,0,0,0,0,0,1
"1459","CGS",347,"neg",4,1,2,0,1,"angr",0,0,0,0,0,0,0,0,1
"1460","CGS",347,"neg",4,1,2,0,2,"angr",0,0,0,0,0,0,0,0,1
"1461","CGS",347,"neg",4,1,2,0,1,"happ",0,0.333333333333333,0,0,1,0,0,0,1
"1462","CGS",347,"neg",4,1,2,0,2,"happ",0,0,0,0,0,0,0,0,1
"1463","CGS",347,"neg",4,1,2,0,1,"neut",0,0,0,0,0,0,0,0,1
"1464","CGS",347,"neg",4,1,2,0,2,"neut",0,0,0,0,0,0,0,0,1
"1465","CGS",348,"neu",4,4,1,0,1,"angr",1,0,0,0,0,1,1,1,1
"1466","CGS",348,"neu",4,4,1,0,2,"angr",1.33333333333333,0,0,0,0,1,1,2,1
"1467","CGS",348,"neu",4,4,1,0,1,"happ",0,2.33333333333333,3,2,2,0,0,0,1
"1468","CGS",348,"neu",4,4,1,0,2,"happ",0,1.33333333333333,2,1,1,0,0,0,1
"1469","CGS",348,"neu",4,4,1,0,1,"neut",2,0,0,0,0,2,2,2,2
"1470","CGS",348,"neu",4,4,1,0,2,"neut",0,0,0,0,0,0,0,0,2
"1471","KLP",349,"pos",4,4,2,0,1,"angr",1,0,0,0,0,1,1,1,1
"1472","KLP",349,"pos",4,4,2,0,2,"angr",1,0,0,0,0,1,1,1,1
"1473","KLP",349,"pos",4,4,2,0,1,"happ",0,2,2,2,2,0,0,0,1
"1474","KLP",349,"pos",4,4,2,0,2,"happ",0,1.33333333333333,2,1,1,0,0,0,1
"1475","KLP",349,"pos",4,4,2,0,1,"neut",0,0.666666666666667,1,0,1,0,0,0,1
"1476","KLP",349,"pos",4,4,2,0,2,"neut",0,0.666666666666667,0,1,1,0,0,0,1
"1477","rcm",350,"neu",1,NA,0,0,1,"angr",0.666666666666667,0,0,0,0,0,1,1,1
"1478","rcm",350,"neu",1,NA,0,0,2,"angr",1.33333333333333,0,0,0,0,1,1,2,2
"1479","rcm",350,"neu",1,NA,0,0,1,"happ",0,0.333333333333333,1,0,0,0,0,0,1
"1480","rcm",350,"neu",1,NA,0,0,2,"happ",1,0,0,0,0,1,1,1,1
"1481","rcm",350,"neu",1,NA,0,0,1,"neut",0.666666666666667,0,0,0,0,1,0,1,1
"1482","rcm",350,"neu",1,NA,0,0,2,"neut",0.666666666666667,0,0,0,0,0,1,1,1
"1483","BAF",351,"neu",3,3,0,0,1,"angr",0,0,0,0,0,0,0,0,1
"1484","BAF",351,"neu",3,3,0,0,2,"angr",0,0,0,0,0,0,0,0,2
"1485","BAF",351,"neu",3,3,0,0,1,"happ",0,0,0,0,0,0,0,0,2
"1486","BAF",351,"neu",3,3,0,0,2,"happ",0,0,0,0,0,0,0,0,1
"1487","BAF",351,"neu",3,3,0,0,1,"neut",0,0,0,0,0,0,0,0,2
"1488","BAF",351,"neu",3,3,0,0,2,"neut",0,0,0,0,0,0,0,0,2
"1489","CGS",352,"pos",4,0,3,0,1,"angr",0,0,0,0,0,0,0,0,1
"1490","CGS",352,"pos",4,0,3,0,2,"angr",0,0,0,0,0,0,0,0,1
"1491","CGS",352,"pos",4,0,3,0,1,"happ",0,0,0,0,0,0,0,0,1
"1492","CGS",352,"pos",4,0,3,0,2,"happ",0,0,0,0,0,0,0,0,1
"1493","CGS",352,"pos",4,0,3,0,1,"neut",0,0,0,0,0,0,0,0,1
"1494","CGS",352,"pos",4,0,3,0,2,"neut",0,0,0,0,0,0,0,0,1
"1495","rev",377,"neu",1,0,0,0,1,"angr",0,1,1,1,1,0,0,0,4
"1496","rev",377,"neu",1,0,0,0,2,"angr",0,0.666666666666667,1,0,1,0,0,0,2
"1497","rev",377,"neu",1,0,0,0,1,"happ",0,0.333333333333333,1,0,0,0,0,0,1
"1498","rev",377,"neu",1,0,0,0,2,"happ",0,0.666666666666667,1,0,1,0,0,0,1
"1499","rev",377,"neu",1,0,0,0,1,"neut",0,0,0,0,0,0,0,0,1
"1500","rev",377,"neu",1,0,0,0,2,"neut",0,0,0,0,0,0,0,0,1
